"Pitcher","TaggedPitchType","PitchNo","Date","Time","PAofInning","PitchofPA","PitcherId","PitcherThrows","PitcherTeam","Batter","BatterId","BatterSide","BatterTeam","PitcherSet","Inning","Top/Bottom","Outs","Balls","Strikes","AutoPitchType","PitchCall","KorBB","TaggedHitType","PlayResult","OutsOnPlay","RunsScored","Notes","RelSpeed","VertRelAngle","HorzRelAngle","SpinRate","SpinAxis","Tilt","RelHeight","RelSide","Extension","VertBreak","InducedVertBreak","HorzBreak","PlateLocHeight","PlateLocSide","ZoneSpeed","VertApprAngle","HorzApprAngle","ZoneTime","ExitSpeed","Angle","Direction","HitSpinRate","PositionAt110X","PositionAt110Y","PositionAt110Z","Distance","LastTrackedDistance","Bearing","HangTime","pfxx","pfxz","x0","y0","z0","vx0","vy0","vz0","ax0","ay0","az0","HomeTeam","AwayTeam","Stadium","Level","League","GameID","PitchUID","EffectiveVelo","MaxHeight","MeasuredDuration","SpeedDrop","PitchLastMeasuredX","PitchLastMeasuredY","PitchLastMeasuredZ","ContactPositionX","ContactPositionY","ContactPositionZ","GameUID","UTCDate","UTCTime","LocalDateTime","UTCDateTime","AutoHitType","System","HomeTeamForeignID","AwayTeamForeignID","GameForeignID","Catcher","CatcherId","CatcherThrows","CatcherTeam","PlayID","PitchTrajectoryXc0","PitchTrajectoryXc1","PitchTrajectoryXc2","PitchTrajectoryYc0","PitchTrajectoryYc1","PitchTrajectoryYc2","PitchTrajectoryZc0","PitchTrajectoryZc1","PitchTrajectoryZc2","HitSpinAxis","HitTrajectoryXc0","HitTrajectoryXc1","HitTrajectoryXc2","HitTrajectoryXc3","HitTrajectoryXc4","HitTrajectoryXc5","HitTrajectoryXc6","HitTrajectoryXc7","HitTrajectoryXc8","HitTrajectoryYc0","HitTrajectoryYc1","HitTrajectoryYc2","HitTrajectoryYc3","HitTrajectoryYc4","HitTrajectoryYc5","HitTrajectoryYc6","HitTrajectoryYc7","HitTrajectoryYc8","HitTrajectoryZc0","HitTrajectoryZc1","HitTrajectoryZc2","HitTrajectoryZc3","HitTrajectoryZc4","HitTrajectoryZc5","HitTrajectoryZc6","HitTrajectoryZc7","HitTrajectoryZc8","ThrowSpeed","PopTime","ExchangeTime","TimeToBase","CatchPositionX","CatchPositionY","CatchPositionZ","ThrowPositionX","ThrowPositionY","ThrowPositionZ","BasePositionX","BasePositionY","BasePositionZ","ThrowTrajectoryXc0","ThrowTrajectoryXc1","ThrowTrajectoryXc2","ThrowTrajectoryYc0","ThrowTrajectoryYc1","ThrowTrajectoryYc2","ThrowTrajectoryZc0","ThrowTrajectoryZc1","ThrowTrajectoryZc2","PitchReleaseConfidence","PitchLocationConfidence","PitchMovementConfidence","HitLaunchConfidence","HitLandingConfidence","CatcherThrowCatchConfidence","CatcherThrowReleaseConfidence","CatcherThrowLocationConfidence","Counts","Barrel","HardHit","secTilt","AveTilt"
"Ahmad Harajli","Fastball",228,2024-09-26,16:51:34,4,4,800677,"Right","MIA_RED","Gorski, Justin","1000092396","Left","MIA_RED","Undefined",7,"Bottom",2,2,1,"Four-Seam","StrikeCalled","Undefined","Undefined","Undefined",1,0,NA,91.00747,-2.143439,-3.249672,2135.282259,204.789331,12:45:00,5.83121,1.61023,6.5111,-15.30146,17.73147,7.69996,2.58507,-0.73339,83.17098,-5.091273,-1.854666,0.413661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.91949,10.19666,-1.38638,50,5.6744,7.18871,-132.04974,-5.33348,-8.68523,28.15131,-14.17217,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20240926-McKieFieldStad-Private-1","1e108270-7c49-11ef-8ed0-3307dd70d947",91.11908,NA,NA,7.83649,NA,NA,NA,NA,NA,NA,"58732256-dd8d-4be3-93a8-a01e75f36185",2024-09-26,20:51:34,2024-09-26 20:51:34.374,2024-09-26 20:51:34.374,NA,"v3",471355,471355,NA,"Novak, David","1000076952","Right","MIA_RED","ad84c9c5-366e-4870-af4a-ed1c5a7dffde",53.98551,-132.89668,14.07566,5.82845,-4.9071,-7.08609,-1.60659,7.45001,-4.34261,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.83865,1.747976,0.91863,0.829346,-1.19305,2.34844,0.81632,-1.54395,5.83187,-3.12337,66.27469,0.6283,-58.50368,-1.5371,85.65927,-4.70024,5.85521,5.44257,-14.17905,-3.17998,-76.44435,11.78097,"High","High","High",NA,NA,"High","High","High","2-1",FALSE,NA,4703.77358490566,NA
"Ahmad Harajli","Fastball",25,2024-10-16,15:42:01,4,1,800677,"Right","MIA_RED","Appelwick, Evan","695485","Right","MIA_RED","Undefined",1,"Bottom",2,0,0,"Four-Seam","InPlay","Undefined","FlyBall","Out",1,0,NA,91.96752,-1.686383,-1.506711,2143.006441,204.585063,12:45:00,5.69394,1.29314,6.6674,-13.43745,18.9758,8.16044,3.03025,0.59433,83.12779,-4.326726,-0.020902,0.409763,89.03602,24.712198,7.129113,3041.61916,107.80516,43.564,21.86258,316.99702,313.46762,19.422472,3.930802,-4.76587,10.85871,-1.19505,50,5.57507,3.18888,-133.55391,-4.22828,-8.50001,32.12683,-12.80739,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20241016-McKieFieldStad-Private-1","b7635210-8bf6-11ef-a3ea-2f348c5e2a0f",91.98592,51.98,NA,8.83973,NA,NA,NA,0.83932,2.99476,-0.59135,"591cbe37-8c65-40e2-81c3-b81ee577d06d",2024-10-16,19:42:01,2024-10-16 19:42:01.947,2024-10-16 19:42:01.947,"LineDrive","v3",471355,471355,NA,"Raether, Carson","1000338521","Right","MIA_RED","ba6d0150-5b42-46e9-982b-c699f5e757ac",53.82855,-134.47173,16.06342,5.69064,-3.8624,-6.40369,-1.28962,3.43171,-4.25,228.30528,0.8386,117.73304,-20.7787,4.96583,-1.25189,0.35186,-0.08836,0.0139,-0.00092,2.99589,54.55777,-15.82112,-0.0974,0.56378,-0.29738,0.08821,-0.01327,0.00078,-0.59117,14.7144,8.28663,-2.98509,0.86521,-0.21237,0.04216,-0.00547,0.00031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","Medium",NA,NA,NA,"0-0",FALSE,FALSE,4703.77358490566,NA
"Ahmad Harajli","Fastball",56,2024-09-20,15:33:37,3,4,800677,"Right","MIA_RED","Villanueva, Wilson Javier","10146031","Right","MIA_RED","Undefined",2,"Bottom",1,3,0,"Four-Seam","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,88.41022,-2.104673,-3.124722,2203.454331,219.032932,01:15:00,5.56363,1.56017,6.63254,-23.5508,11.33705,8.27729,1.67042,-0.6137,80.87242,-6.558169,-1.620076,0.425117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.2278,6.91752,-1.35164,50,5.41139,6.6884,-128.30979,-5.38588,-8.69592,27.09664,-20.66739,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20240920-McKieFieldStad-Private-1","3be57b00-7787-11ef-974c-1fff098cee3e",88.66368,NA,NA,7.5378,NA,NA,NA,NA,NA,NA,"373d7942-ba83-467c-9c29-7ab426023032",2024-09-20,19:33:37,2024-09-20 19:33:37.547582,2024-09-20 19:33:37.547582,NA,"v3",471355,471355,NA,"Novak, David","1000076952","Right","MIA_RED","9cfaeee0-759a-470c-9b62-ee3b3b8199bf",53.86416,-129.12325,13.54832,5.56376,-4.76543,-10.3337,-1.55635,6.94946,-4.34796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"3-0",FALSE,NA,4703.77358490566,NA
"Ahmad Harajli","Fastball",1,2024-10-10,15:46:53,1,1,800677,"Right","MIA_RED","Buzzeo, Blake","1000107706","Right","MIA_RED","Undefined",1,"Top",0,0,0,"Four-Seam","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,91.96343,-1.516888,-2.078486,1892.021249,212.927226,01:00:00,5.6542,1.2649,6.59445,-18.34556,13.6856,8.2339,2.73439,0.04592,84.44053,-5.010234,-0.581613,0.407341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.86496,7.89906,-1.12595,50,5.54263,4.5243,-133.68449,-4.05338,-8.83974,27.72522,-17.82134,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20241010-McKieFieldStad-Private-1","66e36510-8740-11ef-9b04-d5c8bab22d81",92.53296,NA,NA,7.5229,NA,NA,NA,NA,NA,NA,"524e524e-08eb-445f-adb7-6ade50727fc3",2024-10-10,19:46:53,2024-10-10 19:46:53.971165,2024-10-10 19:46:53.971165,NA,"v3",471355,471355,NA,"Raether, Carson","1000338521","Right","MIA_RED","966ab10c-ca7d-4da9-966c-4810ef8bf3c8",53.90293,-134.49149,13.86261,5.65306,-3.53465,-8.91067,-1.26138,4.7816,-4.41987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"0-0",FALSE,NA,4703.77358490566,NA
"Ahmad Harajli","Fastball",66,2024-09-20,15:38:04,5,3,800677,"Right","MIA_RED","Baker, Dillon","1000034148","Right","MIA_RED","Undefined",2,"Bottom",2,1,1,"Four-Seam","BallCalled","Undefined","Undefined","Undefined",0,0,NA,87.73771,-3.410992,-2.889487,2144.447881,217.004636,01:15:00,5.46271,1.29052,6.60509,-18.52119,17.59355,12.22138,0.78707,-0.34009,78.93961,-6.988132,-0.668374,0.432528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.42402,10.80957,-1.09833,50,5.22213,5.95056,-127.04536,-8.03636,-11.88627,30.97887,-14.86732,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20240920-McKieFieldStad-Private-1","dae5ac70-7787-11ef-974c-1fff098cee3e",87.14457,NA,NA,8.7981,NA,NA,NA,NA,NA,NA,"373d7942-ba83-467c-9c29-7ab426023032",2024-09-20,19:38:04,2024-09-20 19:38:04.10378,2024-09-20 19:38:04.10378,NA,"v3",471355,471355,NA,"Novak, David","1000076952","Right","MIA_RED","4f010ef1-e0d5-4663-89e1-52592c651c73",53.89105,-127.99063,15.48944,5.46043,-7.5827,-7.43366,-1.28544,6.31326,-5.94314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"1-1",FALSE,NA,4703.77358490566,NA
"Ahmad Harajli","Fastball",55,2024-09-20,15:33:01,3,3,800677,"Right","MIA_RED","Villanueva, Wilson Javier","10146031","Right","MIA_RED","Undefined",2,"Bottom",1,2,0,"Four-Seam","BallCalled","Undefined","Undefined","Undefined",0,0,NA,90.45331,-3.850814,-3.895568,2206.464428,211.512537,01:00:00,5.44136,1.38741,7.01636,-20.19249,12.8965,7.22485,0.24549,-1.55642,82.58692,-7.702158,-2.574365,0.414012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-4.99382,8.36745,-1.15163,50,5.19901,8.65555,-131.00777,-9.34862,-8.62892,29.16582,-17.71577,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20240920-McKieFieldStad-Private-1","26b8f2c0-7787-11ef-974c-1fff098cee3e",91.04188,NA,NA,7.86639,NA,NA,NA,NA,NA,NA,"373d7942-ba83-467c-9c29-7ab426023032",2024-09-20,19:33:01,2024-09-20 19:33:01.980171,2024-09-20 19:33:01.980171,NA,"v3",471355,471355,NA,"Novak, David","1000076952","Right","MIA_RED","d9763f7f-0fd1-43cd-9dd5-645db48c0a7e",53.4802,-131.78028,14.58291,5.44041,-8.87938,-8.85788,-1.38391,8.8841,-4.31446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"2-0",FALSE,NA,4703.77358490566,NA
"Ahmad Harajli","Fastball",18,2024-10-16,15:38:52,1,3,800677,"Right","MIA_RED","Krupinski, Dom","702597","Left","MIA_RED","Undefined",1,"Bottom",1,1,1,"Sinker","StrikeCalled","Undefined","Undefined","Undefined",0,0,NA,94.68848,-2.809394,-3.774691,2147.254168,225.251634,01:30:00,5.65421,1.62158,6.83671,-16.28493,14.09572,13.17225,1.72741,-0.72814,86.02367,-5.948938,-1.373805,0.396707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.06,8.61477,-1.38327,50,5.46741,8.52363,-137.25245,-7.168,-15.26429,32.42051,-15.85911,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20241016-McKieFieldStad-Private-1","463af7a0-8bf6-11ef-a3ea-2f348c5e2a0f",95.01327,NA,NA,8.66481,NA,NA,NA,NA,NA,NA,"591cbe37-8c65-40e2-81c3-b81ee577d06d",2024-10-16,19:38:52,2024-10-16 19:38:52.216,2024-10-16 19:38:52.216,NA,"v3",471355,471355,NA,"Raether, Carson","1000338521","Right","MIA_RED","5578e824-1212-4a3d-9bf2-4528eea340f5",53.65958,-138.11418,16.21026,5.65234,-6.74647,-7.92955,-1.61522,8.92935,-7.63215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"1-1",FALSE,NA,4703.77358490566,NA
"Ahmad Harajli","Fastball",23,2024-10-16,15:41:07,3,1,800677,"Right","MIA_RED","Batusich, Ty","1000297118","Left","MIA_RED","Undefined",1,"Bottom",2,0,0,"Sinker","BallCalled","Undefined","Undefined","Undefined",0,0,NA,93.25368,-3.305668,-2.096297,2010.510735,230.831838,01:45:00,5.61626,1.8406,6.65974,-18.88753,12.78981,14.30363,1.01202,1.11347,84.39351,-6.914374,0.50924,0.405085,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.16792,8.12678,-1.70472,50,5.38624,4.36772,-135.20374,-8.33933,-14.90589,33.35923,-17.34325,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20241016-McKieFieldStad-Private-1","96c6a070-8bf6-11ef-a3ea-2f348c5e2a0f",93.04831,NA,NA,8.86017,NA,NA,NA,NA,NA,NA,"591cbe37-8c65-40e2-81c3-b81ee577d06d",2024-10-16,19:41:07,2024-10-16 19:41:07.252,2024-10-16 19:41:07.252,NA,"v3",471355,471355,NA,"Raether, Carson","1000338521","Right","MIA_RED","d6a1ba1d-5d74-4a5f-a77f-1178d7cb4f59",53.83623,-136.14697,16.67961,5.6151,-7.84895,-8.67162,-1.83418,4.78918,-7.45294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"0-0",FALSE,NA,4703.77358490566,NA
"Ahmad Harajli","Fastball",57,2024-09-20,15:33:48,3,5,800677,"Right","MIA_RED","Villanueva, Wilson Javier","10146031","Right","MIA_RED","Undefined",2,"Bottom",1,2,2,"Four-Seam","BallCalled","Undefined","Undefined","Undefined",0,0,NA,87.3862,-2.563356,-1.956365,2176.453202,216.352796,01:15:00,5.46092,1.55096,6.56199,-21.36135,14.55402,9.81965,1.32787,0.57504,79.63406,-6.62731,-0.171201,0.431332,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5.73851,8.77264,-1.42004,50,5.27508,3.96165,-126.84376,-6.2563,-9.28497,27.61081,-17.97979,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20240920-McKieFieldStad-Private-1","425b1350-7787-11ef-974c-1fff098cee3e",87.38619,NA,NA,7.75213,NA,NA,NA,NA,NA,NA,"373d7942-ba83-467c-9c29-7ab426023032",2024-09-20,19:33:48,2024-09-20 19:33:48.375921,2024-09-20 19:33:48.375921,NA,"v3",471355,471355,NA,"Novak, David","1000076952","Right","MIA_RED","a0828940-4dda-4ab7-bec4-7b6cb61c0fea",53.93485,-127.69741,13.8054,5.45991,-5.70042,-8.9899,-1.54696,4.24872,-4.64249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"2-2",FALSE,NA,4703.77358490566,NA
"Ahmad Harajli","Fastball",226,2024-09-26,16:50:43,4,2,800677,"Right","MIA_RED","Gorski, Justin","1000092396","Left","MIA_RED","Undefined",7,"Bottom",2,1,0,"Sinker","FoulBallNotFieldable","Undefined","Undefined","Undefined",0,0,NA,92.96981,-1.279833,-3.232096,1859.190207,225.529311,01:30:00,5.71388,1.93004,6.59369,-17.07391,14.18324,13.5169,3.11639,0.092,85.59221,-4.535204,-0.778156,0.402389,73.08773,28.717158,-144.407104,2550.047793,NA,NA,NA,NA,41.01591,NA,NA,-7.92863,8.07185,-1.71426,50,5.61891,7.09559,-135.11499,-3.4978,-14.77842,27.15576,-17.12867,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20240926-McKieFieldStad-Private-1","ffab9860-7c48-11ef-8ed0-3307dd70d947",93.67168,21.20127,NA,7.3776,NA,NA,NA,-0.01253,2.9822,-0.10152,"58732256-dd8d-4be3-93a8-a01e75f36185",2024-09-26,20:50:43,2024-09-26 20:50:43.47862,2024-09-26 20:50:43.47862,NA,"v3",471355,471355,NA,"Novak, David","1000076952","Right","MIA_RED","18a77796-5784-434c-b32c-6aaae38d2744",53.90538,-135.89764,13.57788,5.7126,-3.00414,-8.56433,-1.9249,7.52152,-7.38921,NA,-0.01115,-76.48905,4.20092,NA,NA,NA,NA,NA,NA,2.99582,51.10449,-24.5575,NA,NA,NA,NA,NA,NA,-0.11053,-54.45063,9.64304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","High","Low",NA,NA,NA,"1-0",FALSE,FALSE,4703.77358490566,NA
"Ahmad Harajli","Fastball",2,2024-10-10,15:47:05,1,2,800677,"Right","MIA_RED","Buzzeo, Blake","1000107706","Right","MIA_RED","Undefined",1,"Top",0,0,1,"Four-Seam","FoulBallNotFieldable","Undefined","Undefined","Undefined",0,0,NA,93.6598,-1.544055,-1.722675,2048.843714,218.27869,01:15:00,5.62285,1.42102,6.88238,-17.91895,12.53481,9.18477,2.72173,0.61628,86.21536,-4.966389,-0.042999,0.397184,59.89362,44.433709,109.509393,5214.186829,NA,NA,NA,NA,49.72271,NA,NA,-5.35296,7.35847,-1.31495,50,5.51843,3.75419,-136.29119,-4.15873,-10.12615,28.35211,-18.25403,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20241010-McKieFieldStad-Private-1","6dbd3d70-8740-11ef-9b04-d5c8bab22d81",94.89916,45.46961,NA,7.44443,NA,NA,NA,0.93917,2.79268,-0.69542,"524e524e-08eb-445f-adb7-6ade50727fc3",2024-10-10,19:47:05,2024-10-10 19:47:05.218218,2024-10-10 19:47:05.218218,NA,"v3",471355,471355,NA,"Raether, Carson","1000338521","Right","MIA_RED","1309a3ea-29f6-4e64-b7ab-baf72b2685e9",53.61677,-137.04151,14.17606,5.6221,-3.67565,-9.12702,-1.41785,4.02217,-5.06307,NA,0.93917,-20.94836,-1.03503,0.60018,0.35347,-0.97539,0.99728,-0.52899,0.11669,2.79268,61.49854,-19.78097,1.49576,-1.0305,1.5681,-1.52926,0.80598,-0.17747,-0.69542,59.12389,-16.35091,4.02235,0.19025,-1.73133,1.82109,-0.96915,0.21413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High","Medium","Low",NA,NA,NA,"0-1",FALSE,FALSE,4703.77358490566,NA
"Ahmad Harajli","Fastball",60,2024-09-20,15:34:58,4,1,800677,"Right","MIA_RED","Zarlingo, Anthony","1000113533","Left","MIA_RED","Undefined",2,"Bottom",1,0,0,"Four-Seam","BallCalled","Undefined","Undefined","Undefined",1,0,NA,90.33493,-0.863315,-1.10955,2106.926758,215.438815,01:15:00,5.55206,1.73886,6.24362,-17.30473,17.1832,11.28989,3.31354,1.65618,80.80198,-4.216394,0.930226,0.422673,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6.19229,9.56032,-1.66142,50,5.47926,2.05729,-130.99284,-2.43244,-10.51278,33.58204,-15.94332,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20240920-McKieFieldStad-Private-1","6c60d3b0-7787-11ef-974c-1fff098cee3e",89.17628,NA,NA,9.53295,NA,NA,NA,NA,NA,NA,"373d7942-ba83-467c-9c29-7ab426023032",2024-09-20,19:34:58,2024-09-20 19:34:58.889,2024-09-20 19:34:58.889,NA,"v3",471355,471355,NA,"Novak, David","1000076952","Right","MIA_RED","d86bcc2e-8f7e-4787-9ee3-56018179b67d",54.24976,-132.07784,16.79102,5.54952,-1.91734,-7.97166,-1.73338,2.39695,-5.25639,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.27901,2.011902,0.729651,1.282251,-0.65199,3.15811,-1.69121,0.41191,5.95213,-0.46094,127.27762,8.72657,6.94591,0.652,108.13653,-7.25026,6.0403,18.81616,-13.0122,-0.49334,4.94815,0.65665,"High","High","High",NA,NA,"High","High","High","0-0",FALSE,NA,4703.77358490566,NA
"Ahmad Harajli","Fastball",63,NA,NA,4,4,800677,"Right","MIA_RED","Zarlingo, Anthony","1000113533","Left","MIA_RED","Undefined",2,"Bottom",2,3,0,NA,"BallCalled","Walk","Undefined","Walk",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20240920-McKieFieldStad-Private-1","9e7f7c20-7787-11ef-974c-1fff098cee3e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"373d7942-ba83-467c-9c29-7ab426023032",NA,NA,NA,NA,NA,"v3",471355,471355,NA,"Novak, David","1000076952","Right","MIA_RED",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3-0",FALSE,NA,4703.77358490566,NA
"Ahmad Harajli","Fastball",9,2024-10-10,15:49:25,3,2,800677,"Right","MIA_RED","Novak, Ryan","10035937","Left","MIA_RED","Undefined",1,"Top",2,0,1,"Four-Seam","StrikeSwinging","Undefined","Undefined","Undefined",0,0,NA,94.50476,-2.000353,-3.290696,2296.973433,217.950756,01:15:00,5.6139,1.8496,6.9122,-13.7167,16.27521,11.98442,2.64546,-0.15169,86.75919,-4.660056,-1.102262,0.394161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-7.22233,9.4628,-1.64637,50,5.48275,7.4298,-137.30451,-5.12485,-13.85653,28.97679,-14.01902,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20241010-McKieFieldStad-Private-1","c16b8300-8740-11ef-9b04-d5c8bab22d81",95.62705,NA,NA,7.74558,NA,NA,NA,NA,NA,NA,"524e524e-08eb-445f-adb7-6ade50727fc3",2024-10-10,19:49:25,2024-10-10 19:49:25.865386,2024-10-10 19:49:25.865386,NA,"v3",471355,471355,NA,"Raether, Carson","1000338521","Right","MIA_RED","42b28851-893a-4d9b-853f-6e9b07734197",53.58604,-138.05924,14.4884,5.61147,-4.75971,-7.00951,-1.84459,7.79071,-6.92826,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"0-1",FALSE,NA,4703.77358490566,NA
"Ahmad Harajli","Fastball",24,2024-09-20,15:14:34,4,1,800677,"Right","MIA_RED","Harrison, Tommy","811731","Left","MIA_RED","Undefined",1,"Bottom",1,0,0,"Four-Seam","BallCalled","Undefined","Undefined","Undefined",0,0,NA,92.21778,-2.336486,-1.950646,2248.057466,226.478468,01:30:00,5.49268,1.63236,6.57866,-16.05694,16.39548,16.03351,2.01084,1.18008,83.26123,-5.445717,0.964339,0.41001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-8.99847,9.68705,-1.50444,50,5.32532,3.90196,-133.79967,-5.86812,-16.07472,32.79418,-14.86925,"MIA_RED","MIA_RED","McKieFieldStad","TeamExclusive","Team","20240920-McKieFieldStad-Private-1","924d1b90-7784-11ef-974c-1fff098cee3e",91.93045,NA,NA,8.95656,NA,NA,NA,NA,NA,NA,"373d7942-ba83-467c-9c29-7ab426023032",2024-09-20,19:14:34,2024-09-20 19:14:34.06163,2024-09-20 19:14:34.06163,NA,"v3",471355,471355,NA,"Novak, David","1000076952","Right","MIA_RED","e393c3e4-7daf-407c-af93-7abd17851144",53.9172,-134.75635,16.39709,5.49018,-5.43435,-7.43463,-1.62511,4.37089,-8.03736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High","High","High",NA,NA,NA,NA,NA,"0-0",FALSE,NA,4703.77358490566,NA
